,Year,Country,Age,Income,Java,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,C++,C,Perl,other (please specify)
805,2011,Mexico,,,False,False,False,False,False,False,False,False,False,False,False,
806,2011,Canada,,,False,False,False,False,False,False,False,False,False,False,False,
807,2011,South America,20-24,Student / Unemployed,False,False,False,False,False,False,False,False,False,True,False,
808,2011,Canada,< 20,,False,False,False,False,False,False,False,False,False,False,False,
809,2011,Middle East,40-50,"$100,000 - $120,000",True,False,False,False,True,False,True,False,False,False,False,
810,2011,United States of America,< 20,Student / Unemployed,False,False,False,False,False,False,False,False,False,False,False,Objective-C (how is this not a choice)
811,2011,United States of America,40-50,"$100,000 - $120,000",False,True,True,False,True,True,True,True,False,False,False,"F#,VB6"
812,2011,United States of America,30-34,"$40,000 - $60,000",True,True,True,True,False,False,True,True,True,False,False,
813,2011,United States of America,< 20,Student / Unemployed,False,False,False,False,False,False,False,True,False,False,False,
814,2011,United States of America,30-34,"$60,000 - $80,000",True,True,True,True,False,True,False,False,False,False,False,
815,2011,Other Europe,25-29,Student / Unemployed,True,True,True,True,True,True,True,True,True,True,False,
816,2011,Italy,30-34,"$60,000 - $80,000",False,True,False,True,False,False,False,False,False,False,False,
817,2011,Other Asia,25-29,"<$20,000",False,True,True,False,False,False,True,True,False,False,False,asp.net-mvc
818,2011,Middle East,20-24,"<$20,000",True,False,False,False,False,True,True,False,True,True,False,
819,2011,Canada,25-29,"$20,000 - $40,000",False,True,True,False,False,False,True,False,False,False,False,VBScript
820,2011,Africa,25-29,"$20,000 - $40,000",False,True,True,True,True,False,True,False,False,False,True,
821,2011,United States of America,51-60,"$120,000 - $140,000",True,True,False,False,True,False,True,False,True,False,False,
822,2011,India,25-29,,False,True,False,False,False,False,True,True,False,False,False,
823,2011,Russia,20-24,,False,False,True,False,False,False,False,False,True,False,False,
824,2011,Other Asia,25-29,"$60,000 - $80,000",True,False,True,False,False,True,False,False,True,True,False,
825,2011,Other Europe,< 20,,False,False,False,False,False,False,False,False,False,False,False,
826,2011,India,25-29,"<$20,000",False,False,False,False,False,False,False,True,False,False,False,
827,2011,France,25-29,,False,False,False,False,False,False,False,False,False,False,False,
828,2011,Other Asia,25-29,"$60,000 - $80,000",True,True,True,True,True,False,False,False,False,True,False,
829,2011,Canada,51-60,"<$20,000",False,False,False,False,True,False,False,False,True,False,False,
830,2011,United States of America,25-29,"$20,000 - $40,000",True,True,True,False,False,True,True,False,True,True,False,
831,2011,United Kingdom,35-39,">$140,000",False,False,False,False,False,False,False,True,False,False,False,powershell
832,2011,United States of America,30-34,"$80,000 - $100,000",True,False,False,False,False,False,False,False,True,True,False,ActionScript
833,2011,Middle East,30-34,"$20,000 - $40,000",False,False,True,True,False,False,False,True,True,True,False,AS3
834,2011,Other Europe,< 20,"<$20,000",True,False,True,True,False,False,True,False,True,False,False,
835,2011,Other Europe,30-34,"$60,000 - $80,000",False,True,True,True,False,False,True,False,False,False,False,tcl
836,2011,Other Asia,25-29,"<$20,000",True,False,False,False,False,False,False,True,False,False,False,
837,2011,United States of America,25-29,,False,False,False,False,True,False,False,False,False,False,False,R
838,2011,United States of America,,,False,False,False,False,False,False,False,False,False,False,False,
839,2011,Africa,30-34,"$20,000 - $40,000",False,True,True,True,False,False,True,False,False,False,False,
840,2011,Africa,20-24,"<$20,000",False,True,True,True,False,False,False,False,True,True,False,
841,2011,Russia,20-24,"<$20,000",False,False,False,True,True,False,False,False,True,True,False,
842,2011,Middle East,30-34,"$20,000 - $40,000",True,False,True,False,False,False,True,True,False,False,False,
843,2011,Other Asia,25-29,,False,False,False,False,False,False,False,False,False,False,False,
844,2011,United States of America,25-29,"$40,000 - $60,000",False,False,True,True,False,False,True,True,True,False,True,
845,2011,United Kingdom,20-24,"$20,000 - $40,000",True,False,False,False,False,False,False,False,False,False,False,
846,2011,Middle East,40-50,"<$20,000",True,False,True,False,False,True,False,False,True,True,False,objective c
847,2011,Germany,30-34,"<$20,000",True,True,True,True,True,True,False,False,False,False,True,
848,2011,Canada,25-29,"<$20,000",False,False,False,False,False,False,False,False,False,False,True,
849,2011,Other Europe,20-24,"$20,000 - $40,000",False,False,False,False,False,False,False,True,False,False,False,Objective-C
850,2011,United Kingdom,20-24,"$20,000 - $40,000",True,True,True,True,False,False,False,False,False,False,False,
851,2011,United Kingdom,20-24,,True,True,True,True,False,False,False,False,False,False,False,
852,2011,Other Europe,25-29,"$40,000 - $60,000",True,True,False,False,False,False,False,False,True,False,False,Scala
853,2011,Other Asia,25-29,"$20,000 - $40,000",False,True,True,True,False,False,True,False,False,False,False,ASP 3.0
854,2011,Other Europe,25-29,"$20,000 - $40,000",True,False,True,False,False,False,False,False,False,False,False,Groovy
855,2011,Middle East,35-39,"$20,000 - $40,000",True,False,False,False,False,False,False,False,True,True,False,ada
856,2011,Middle East,25-29,"$20,000 - $40,000",False,True,True,False,False,False,False,False,False,False,False,
857,2011,United Kingdom,40-50,"$80,000 - $100,000",False,True,True,False,False,False,True,True,False,False,False,
858,2011,Canada,< 20,,True,True,True,True,False,False,True,False,True,True,False,
859,2011,Other Asia,25-29,"<$20,000",True,True,False,True,False,False,False,True,True,True,False,
860,2011,Other Europe,40-50,"$100,000 - $120,000",True,True,False,False,False,False,False,False,False,True,False,
861,2011,Other Europe,30-34,"$60,000 - $80,000",False,True,True,True,False,False,True,False,False,False,False,
862,2011,United States of America,20-24,,True,False,False,False,False,False,False,False,True,True,True,
863,2011,United States of America,35-39,"$80,000 - $100,000",False,False,True,True,False,False,False,False,False,False,False,
864,2011,United States of America,20-24,"$80,000 - $100,000",True,False,True,True,False,False,True,True,True,False,False,
865,2011,United States of America,20-24,"$60,000 - $80,000",False,False,False,False,True,False,False,False,True,True,False,Objective C
866,2011,United States of America,35-39,"$80,000 - $100,000",False,False,False,False,False,False,False,False,False,False,False,
867,2011,United States of America,< 20,Student / Unemployed,True,False,True,False,False,False,False,True,False,False,False,
868,2011,United States of America,< 20,Student / Unemployed,False,True,True,False,False,False,True,True,False,False,False,HTML
869,2011,Canada,25-29,"$40,000 - $60,000",True,False,False,False,False,True,True,False,True,True,False,
870,2011,Middle East,20-24,"$20,000 - $40,000",False,True,True,True,True,False,False,False,False,False,False,
871,2011,Other Asia,20-24,,True,False,False,False,False,False,False,False,False,False,False,
872,2011,United States of America,35-39,">$140,000",False,False,False,False,False,False,False,True,False,False,False,
873,2011,United States of America,25-29,Student / Unemployed,True,False,True,True,True,True,False,False,True,True,True,name it.
874,2011,Germany,< 20,"<$20,000",False,True,True,True,False,True,True,False,True,False,True,
875,2011,United States of America,20-24,"$60,000 - $80,000",True,True,False,True,False,True,True,False,True,True,False,Objective-C
876,2011,United States of America,30-34,"$60,000 - $80,000",False,False,True,False,False,False,False,False,False,False,False,HTML
877,2011,United States of America,25-29,"$60,000 - $80,000",False,False,True,True,False,False,True,True,False,False,False,ABAP
878,2011,United States of America,< 20,Student / Unemployed,True,False,True,False,False,True,False,False,False,True,False,"Shell Scripting, Objective-C"
879,2011,Other Europe,30-34,"<$20,000",True,True,True,False,False,True,False,False,False,False,False,
880,2011,United States of America,40-50,"$60,000 - $80,000",False,True,False,False,False,False,True,True,False,False,False,VB
881,2011,Other Europe,30-34,"$80,000 - $100,000",True,False,False,True,False,False,True,True,True,True,False,
882,2011,Other Asia,40-50,,True,False,True,True,False,False,False,False,True,True,False,x86 assembler OO-pascal
883,2011,United States of America,30-34,"$120,000 - $140,000",False,False,False,False,False,False,True,True,False,False,False,
884,2011,Canada,30-34,Student / Unemployed,False,True,True,True,False,False,True,False,True,True,False,"Pascal, Assembler"
885,2011,South America,40-50,"$20,000 - $40,000",False,True,True,True,True,False,True,False,True,True,False,Lua
886,2011,United States of America,25-29,,False,True,True,False,False,False,True,True,False,False,False,
887,2011,South America,20-24,Student / Unemployed,False,False,False,False,False,False,True,True,False,False,False,
888,2011,United States of America,30-34,"$120,000 - $140,000",False,True,True,False,False,False,True,True,False,False,False,
889,2011,United States of America,25-29,"$60,000 - $80,000",True,True,True,False,False,False,True,True,False,False,True,
890,2011,United States of America,25-29,"$100,000 - $120,000",False,False,False,True,False,False,True,True,True,True,False,
891,2011,United States of America,51-60,"$120,000 - $140,000",False,True,True,True,False,False,False,False,True,True,False,
892,2011,United Kingdom,30-34,"<$20,000",True,False,False,False,False,True,False,False,False,True,False,Objective C
893,2011,South America,< 20,"<$20,000",False,False,True,True,False,False,True,True,True,True,False,Assembly
894,2011,Middle East,< 20,Student / Unemployed,False,True,True,False,False,False,False,False,False,False,False,
895,2011,Netherlands,< 20,,False,False,False,False,False,False,False,False,False,False,False,
896,2011,United Kingdom,20-24,"$40,000 - $60,000",False,False,True,True,False,False,False,False,False,False,False,vb
897,2011,India,20-24,"$40,000 - $60,000",True,False,False,False,False,False,False,False,False,False,False,
898,2011,Australia,20-24,"$80,000 - $100,000",False,False,True,True,False,True,False,False,False,False,False,
899,2011,Other Europe,25-29,"<$20,000",False,True,True,True,False,True,False,False,False,True,False,
900,2011,United States of America,30-34,"$100,000 - $120,000",True,False,False,False,True,False,True,True,False,True,False,
901,2011,United Kingdom,25-29,,True,False,False,False,False,False,True,False,False,False,False,
902,2011,France,40-50,"$80,000 - $100,000",False,True,False,False,False,False,True,True,True,True,False,
903,2011,France,25-29,"$40,000 - $60,000",True,False,True,True,False,False,True,False,False,False,False,
904,2011,Italy,25-29,Student / Unemployed,False,True,True,False,True,False,True,False,False,False,False,
905,2011,Other Europe,< 20,Student / Unemployed,True,True,True,True,False,False,False,True,True,True,False,
906,2011,Other Europe,35-39,"$100,000 - $120,000",True,True,False,True,False,False,True,False,True,True,True,ObjectiveC
907,2011,United Kingdom,< 20,,False,True,True,False,False,True,False,False,False,False,False,
908,2011,Other Europe,40-50,"<$20,000",True,False,True,False,False,False,False,True,False,False,False,Objective C
909,2011,Mexico,25-29,"$20,000 - $40,000",True,False,False,False,False,False,False,False,False,False,False,
910,2011,United Kingdom,35-39,"$40,000 - $60,000",True,False,False,False,True,False,False,False,True,True,False,
911,2011,Germany,35-39,"<$20,000",True,True,True,True,False,False,True,True,True,True,False,
912,2011,Other Europe,35-39,Student / Unemployed,True,False,False,False,False,False,False,False,False,False,True,Prolog
913,2011,Other Europe,20-24,"<$20,000",False,True,True,True,False,False,True,True,False,False,False,
914,2011,United States of America,30-34,"$100,000 - $120,000",True,True,True,False,True,True,True,True,True,True,True,R VB
915,2011,Other Asia,25-29,"$20,000 - $40,000",True,False,False,False,False,False,False,False,False,False,False,
916,2011,Other Europe,30-34,"$80,000 - $100,000",True,False,False,False,False,False,False,False,True,True,False,
917,2011,United States of America,< 20,Student / Unemployed,True,True,True,True,False,False,True,False,False,False,False,Coldfusion
918,2011,United States of America,20-24,"$20,000 - $40,000",False,True,True,True,False,False,True,False,False,False,False,
919,2011,Other Europe,20-24,,False,False,False,False,False,False,False,False,False,False,False,
920,2011,Other Europe,35-39,"$60,000 - $80,000",True,True,True,False,True,False,True,False,False,False,False,
921,2011,Other Europe,20-24,"$20,000 - $40,000",False,True,True,False,False,False,False,True,False,False,False,
922,2011,India,20-24,"<$20,000",True,False,False,False,False,False,False,False,False,False,False,
923,2011,Canada,20-24,Student / Unemployed,True,False,False,True,False,False,True,True,True,True,False,
924,2011,Germany,40-50,,False,True,False,False,False,False,False,True,False,False,False,
925,2011,Germany,35-39,"$40,000 - $60,000",True,False,False,False,False,False,True,False,False,True,True,
926,2011,Other Europe,35-39,"$60,000 - $80,000",False,False,False,False,False,False,True,True,False,True,False,"obj-c , vba"
927,2011,India,20-24,"$20,000 - $40,000",False,False,False,False,False,False,False,False,False,True,False,
928,2011,United States of America,25-29,"$100,000 - $120,000",False,True,True,True,False,False,True,True,False,False,False,
929,2011,Germany,20-24,"$20,000 - $40,000",False,False,True,True,True,True,True,False,False,True,False,lisp
930,2011,Australia,20-24,"$20,000 - $40,000",False,True,True,True,True,False,True,False,False,True,True,"Lisp, Haskell, Prolog"
931,2011,United Kingdom,30-34,">$140,000",True,False,False,False,False,False,False,True,False,False,False,
932,2011,Other Europe,25-29,">$140,000",True,True,True,False,False,False,False,False,False,False,False,
933,2011,United Kingdom,30-34,"$40,000 - $60,000",False,False,True,False,True,False,False,False,True,True,False,
934,2011,India,20-24,"<$20,000",True,False,False,False,False,False,False,False,False,False,False,
935,2011,France,30-34,"$20,000 - $40,000",False,True,True,True,False,False,False,False,True,True,False,R
936,2011,Russia,20-24,,False,True,True,True,False,False,True,True,False,False,False,
937,2011,Other Europe,20-24,"$40,000 - $60,000",False,True,True,True,True,True,True,True,False,False,False,
938,2011,United States of America,25-29,"$80,000 - $100,000",False,True,True,True,False,False,True,True,True,False,True,
939,2011,Other Europe,35-39,"$40,000 - $60,000",False,True,True,False,False,False,True,True,False,False,False,
940,2011,United Kingdom,35-39,"$40,000 - $60,000",False,True,True,False,False,False,True,True,False,False,False,
941,2011,Other Europe,< 20,Student / Unemployed,False,False,False,True,False,False,False,False,False,False,False,
942,2011,Other Europe,20-24,"<$20,000",False,False,False,False,False,False,False,True,False,False,False,
943,2011,Netherlands,25-29,"$60,000 - $80,000",True,True,True,True,True,False,True,False,False,True,True,
944,2011,United Kingdom,20-24,,False,False,False,False,False,False,False,False,False,False,False,
945,2011,Germany,40-50,"$40,000 - $60,000",False,True,True,True,False,False,True,True,True,False,False,
946,2011,Other Europe,25-29,,False,True,True,False,False,False,True,True,False,False,False,
947,2011,United States of America,20-24,Student / Unemployed,False,False,False,False,False,False,False,True,True,True,False,"VB.NET, VB 6, VBScript, VBA"
948,2011,India,25-29,"<$20,000",False,False,False,False,False,False,False,False,False,True,False,
949,2011,United States of America,20-24,"$20,000 - $40,000",False,True,True,True,True,False,True,False,False,False,True,
950,2011,North America (Other),25-29,,False,False,False,False,False,False,False,False,False,False,False,
951,2011,Australia,51-60,">$140,000",False,False,False,False,False,False,True,False,False,True,True,PowerBuilder
952,2011,India,,,False,False,False,False,False,False,False,False,False,False,False,
953,2011,Other Asia,30-34,"<$20,000",False,False,False,False,False,False,False,False,False,False,False,
954,2011,United States of America,40-50,,False,False,False,False,False,False,False,False,False,False,False,
955,2011,United States of America,30-34,"$100,000 - $120,000",True,True,True,True,False,False,True,False,False,False,False,
956,2011,Canada,35-39,"$40,000 - $60,000",True,False,False,False,False,False,False,False,False,False,False,
957,2011,India,25-29,"<$20,000",False,True,False,False,False,False,False,True,False,False,False,ColdFusion
958,2011,United States of America,20-24,"<$20,000",True,True,True,True,False,False,True,True,False,False,False,
959,2011,United States of America,< 20,Student / Unemployed,True,True,False,True,True,False,True,False,True,True,False,
960,2011,Canada,25-29,"$40,000 - $60,000",True,False,True,True,False,False,False,False,False,False,False,
961,2011,Other Europe,20-24,Student / Unemployed,False,False,False,True,False,False,True,False,False,False,False,
962,2011,Australasia,20-24,Student / Unemployed,True,True,True,True,False,True,True,False,False,True,False,Scala
963,2011,Middle East,25-29,,False,False,False,False,False,False,False,False,False,False,False,
964,2011,United States of America,25-29,"$60,000 - $80,000",False,False,False,False,False,False,True,False,False,False,False,VB.NET
965,2011,United States of America,,,False,False,False,False,False,False,False,False,False,False,False,
966,2011,Canada,51-60,Student / Unemployed,False,False,True,True,False,False,False,False,False,False,False,
967,2011,United States of America,20-24,"$60,000 - $80,000",False,True,True,False,False,False,True,True,False,False,False,f#
968,2011,Netherlands,30-34,"$40,000 - $60,000",False,True,True,False,True,False,True,False,False,False,False,
969,2011,United States of America,20-24,Student / Unemployed,False,True,True,True,False,False,False,False,False,False,False,
970,2011,Other Europe,20-24,"$60,000 - $80,000",True,True,True,True,False,False,True,True,False,False,False,
971,2011,Germany,25-29,,True,False,False,True,False,False,False,False,True,True,False,"Haskell, LISP"
972,2011,United States of America,30-34,"$100,000 - $120,000",False,False,False,False,False,False,False,True,False,False,False,f#
973,2011,Canada,20-24,"$60,000 - $80,000",False,False,False,False,False,True,True,True,False,False,False,
974,2011,Germany,20-24,"$20,000 - $40,000",False,False,False,False,False,False,False,True,False,False,False,
975,2011,Other Europe,< 20,Student / Unemployed,False,False,False,False,False,True,False,False,True,False,False,
976,2011,Germany,25-29,"$40,000 - $60,000",True,False,False,False,False,False,False,True,True,False,False,
977,2011,Other Asia,25-29,,False,True,True,False,False,False,True,True,False,False,False,
978,2011,United Kingdom,30-34,">$140,000",False,False,False,False,False,False,True,True,False,False,False,
979,2011,Middle East,25-29,Student / Unemployed,False,True,True,False,True,False,True,False,True,True,False,
980,2011,United States of America,25-29,"<$20,000",False,False,False,False,False,False,False,False,False,False,False,ColdFusion
981,2011,Middle East,20-24,"$80,000 - $100,000",False,False,False,False,False,False,False,True,False,False,False,
982,2011,United States of America,25-29,"$80,000 - $100,000",True,True,True,False,True,False,True,True,False,False,False,
983,2011,Middle East,20-24,,False,False,False,False,False,False,False,False,True,True,False,
984,2011,India,20-24,">$140,000",False,True,False,True,False,True,True,False,False,False,False,
985,2011,United Kingdom,30-34,"$60,000 - $80,000",True,False,False,True,False,False,False,False,True,False,False,
986,2011,Other Europe,25-29,"<$20,000",True,False,False,False,False,True,True,False,False,False,False,
987,2011,United States of America,40-50,"$80,000 - $100,000",True,True,True,False,True,False,False,False,True,True,False,
988,2011,United States of America,20-24,,False,False,False,False,False,False,False,False,False,False,False,
989,2011,Netherlands,25-29,"$40,000 - $60,000",False,False,False,False,False,False,True,True,False,False,False,
990,2011,Other Europe,25-29,"$60,000 - $80,000",False,False,False,True,True,False,False,False,False,True,True,BASH
991,2011,United Kingdom,30-34,"$20,000 - $40,000",True,False,False,False,False,False,True,False,False,False,False,
992,2011,United States of America,< 20,Student / Unemployed,True,True,True,True,False,False,False,False,True,True,False,
993,2011,Other Europe,20-24,"<$20,000",False,False,True,True,False,False,False,False,False,False,False,
994,2011,United States of America,30-34,"$80,000 - $100,000",False,False,False,False,False,False,False,False,True,False,False,
995,2011,United States of America,25-29,"$60,000 - $80,000",False,True,True,False,False,False,True,True,False,False,False,
996,2011,Other Europe,20-24,"<$20,000",False,False,False,False,False,False,True,True,False,False,False,
997,2011,United States of America,30-34,">$140,000",False,True,True,False,False,False,True,True,False,False,False,
998,2011,Mexico,25-29,"$40,000 - $60,000",True,False,False,False,False,False,False,False,False,True,False,
999,2011,United States of America,30-34,,False,False,False,False,False,False,True,True,True,False,False,
1000,2011,Other Europe,25-29,"<$20,000",False,False,False,True,False,False,True,False,False,False,False,
1001,2011,United States of America,40-50,"$120,000 - $140,000",False,False,True,False,False,True,True,False,False,False,False,
1002,2011,Other Europe,35-39,"$80,000 - $100,000",False,False,False,True,False,False,True,False,False,False,False,Delphi
1003,2011,Other Europe,20-24,"<$20,000",False,True,True,True,False,False,False,False,False,False,False,
1004,2011,United States of America,30-34,"$100,000 - $120,000",False,True,True,False,False,False,True,True,True,False,False,
1005,2011,United States of America,30-34,"$60,000 - $80,000",False,True,True,True,False,False,False,False,False,False,False,
1006,2011,United Kingdom,< 20,"<$20,000",False,True,True,True,False,False,True,False,False,True,False,VB
1007,2011,United States of America,30-34,"$60,000 - $80,000",False,True,True,False,False,False,True,True,False,False,False,
1008,2011,Canada,35-39,"$80,000 - $100,000",False,False,False,False,True,False,False,False,True,True,False,
1009,2011,United States of America,40-50,">$140,000",True,True,True,False,True,False,True,False,False,True,False,
1010,2011,South America,25-29,,False,True,True,False,False,False,True,True,True,True,False,
1011,2011,United States of America,35-39,"$120,000 - $140,000",False,False,False,False,False,False,True,False,False,False,False,
1012,2011,Netherlands,25-29,"<$20,000",False,True,True,False,False,True,True,False,False,False,False,
1013,2011,Canada,,,False,False,False,False,False,False,False,False,False,False,False,
1014,2011,Other Europe,25-29,"$40,000 - $60,000",False,False,False,False,True,False,False,False,True,True,False,Haskell
1015,2011,Other Europe,25-29,"$20,000 - $40,000",False,True,False,False,False,False,False,True,True,True,False,
1016,2011,United Kingdom,35-39,">$140,000",True,False,False,False,False,True,False,False,False,False,False,
1017,2011,Other Europe,30-34,,False,False,False,False,False,False,False,False,False,False,False,
1018,2011,Other Asia,< 20,Student / Unemployed,False,False,False,False,False,False,False,False,False,True,False,
1019,2011,United States of America,30-34,"$100,000 - $120,000",False,True,True,False,False,False,True,True,False,False,False,
1020,2011,India,25-29,"<$20,000",False,True,True,False,True,False,True,False,False,False,False,
1021,2011,Other Europe,20-24,"<$20,000",False,True,True,True,False,False,True,False,False,False,False,
1022,2011,Russia,20-24,,False,False,False,False,False,False,False,False,False,False,False,
1023,2011,Other Europe,20-24,"<$20,000",False,True,True,False,False,False,True,True,False,False,False,
1024,2011,Other Europe,< 20,,False,False,False,False,False,False,False,False,False,False,False,
1025,2011,United Kingdom,20-24,"$20,000 - $40,000",False,False,False,True,False,False,False,False,True,False,False,
1026,2011,India,30-34,"<$20,000",False,False,False,False,False,False,True,True,False,False,False,
1027,2011,Other Europe,20-24,"$60,000 - $80,000",True,False,False,False,False,False,True,True,False,False,False,
1028,2011,India,25-29,"$40,000 - $60,000",False,False,False,True,False,False,False,False,False,False,False,
1029,2011,Other Europe,,,False,False,False,False,False,False,False,False,False,False,False,
1030,2011,Other Europe,30-34,"$60,000 - $80,000",False,True,True,False,False,False,True,True,False,False,False,
1031,2011,Germany,25-29,"$60,000 - $80,000",False,True,True,True,False,False,False,False,False,False,False,
1032,2011,Middle East,51-60,,False,False,False,False,True,False,False,True,False,True,False,
1033,2011,Middle East,< 20,,False,False,False,False,False,False,False,False,True,False,False,
1034,2011,Germany,40-50,,True,False,False,False,False,False,True,True,False,False,False,
1035,2011,Canada,25-29,Student / Unemployed,True,False,True,False,True,False,False,True,True,True,False,Lisp
1036,2011,Other Europe,30-34,"$20,000 - $40,000",True,False,True,False,True,False,True,False,True,True,True,Objective-C
1037,2011,Australasia,35-39,"$60,000 - $80,000",False,False,True,False,False,False,True,True,False,False,False,
1038,2011,France,25-29,"$80,000 - $100,000",False,False,False,False,False,False,True,True,False,False,False,
1039,2011,France,25-29,"$40,000 - $60,000",True,True,True,False,False,False,False,False,False,False,False,scala
1040,2011,Other Asia,20-24,"<$20,000",False,True,True,True,True,False,True,False,False,False,False,
1041,2011,United States of America,20-24,Student / Unemployed,True,True,True,True,False,False,True,True,True,True,False,
1042,2011,United States of America,35-39,"$120,000 - $140,000",True,True,True,False,False,False,True,False,False,False,True,
1043,2011,United States of America,< 20,Student / Unemployed,False,False,True,True,False,False,False,False,False,False,False,jquery
1044,2011,United States of America,30-34,"$100,000 - $120,000",False,False,False,False,False,False,True,True,True,True,False,PowerShell
1045,2011,United States of America,30-34,"<$20,000",False,False,False,False,False,False,False,False,True,True,False,Objective-C (how dare you leave that out)! :-P
1046,2011,Australia,35-39,"$40,000 - $60,000",False,False,False,False,False,False,False,True,False,False,False,Classic VB
1047,2011,India,25-29,"<$20,000",False,True,True,False,False,False,True,True,False,False,False,VB.NET
1048,2011,United States of America,25-29,"$100,000 - $120,000",True,True,True,False,True,False,True,True,True,False,False,
1049,2011,United States of America,< 20,,False,False,False,False,False,False,False,False,False,False,False,
1050,2011,United States of America,20-24,,False,False,False,False,False,False,False,False,False,False,False,
1051,2011,South America,20-24,Student / Unemployed,True,True,True,True,True,False,True,True,False,True,False,
1052,2011,United States of America,51-60,"$100,000 - $120,000",False,False,False,False,False,False,False,False,True,True,False,bash
1053,2011,United States of America,25-29,"$40,000 - $60,000",False,True,True,True,False,False,True,False,False,False,False,
1054,2011,Netherlands,35-39,"$20,000 - $40,000",False,True,False,True,False,False,True,True,True,True,True,
1055,2011,South America,20-24,"$20,000 - $40,000",False,True,True,False,False,False,True,True,False,False,False,
1056,2011,United States of America,30-34,"$100,000 - $120,000",True,False,False,False,False,False,True,True,False,False,False,VB.NET
1057,2011,United States of America,30-34,"$80,000 - $100,000",False,False,False,True,False,False,False,True,True,False,False,
1058,2011,Australia,30-34,"$40,000 - $60,000",False,False,True,True,False,False,True,False,True,True,False,
1059,2011,United States of America,20-24,"$80,000 - $100,000",True,True,True,False,False,False,False,True,True,False,False,
1060,2011,United States of America,35-39,"$60,000 - $80,000",False,True,True,True,True,True,True,True,False,False,True,
1061,2011,Russia,20-24,"$20,000 - $40,000",True,True,False,False,True,False,True,False,True,False,False,
1062,2011,United States of America,< 20,Student / Unemployed,True,True,True,False,True,False,True,False,True,True,False,
1063,2011,Canada,30-34,"$80,000 - $100,000",True,True,False,False,True,False,True,True,False,False,False,XSLT
1064,2011,United States of America,30-34,">$140,000",True,True,True,False,False,False,True,False,False,False,False,
1065,2011,United States of America,20-24,"$20,000 - $40,000",False,True,True,True,False,True,True,True,False,False,False,
1066,2011,United States of America,30-34,"$60,000 - $80,000",False,False,True,False,False,False,True,True,False,False,False,
1067,2011,Other Europe,< 20,Student / Unemployed,True,True,True,True,True,False,True,False,False,False,False,
1068,2011,United States of America,30-34,"$100,000 - $120,000",False,False,False,False,False,False,False,False,True,True,True,
1069,2011,United States of America,40-50,"$120,000 - $140,000",False,True,False,True,False,False,False,False,True,False,False,
1070,2011,Mexico,51-60,"$100,000 - $120,000",False,False,False,False,False,False,True,False,True,True,False,
1071,2011,France,30-34,"$40,000 - $60,000",True,False,False,False,True,False,False,False,True,True,False,
1072,2011,Other Asia,25-29,,False,False,False,False,False,False,False,False,False,False,False,
1073,2011,United States of America,,,False,False,False,False,False,False,False,False,False,False,False,
1074,2011,Canada,< 20,,False,False,False,True,False,False,True,False,False,False,False,bash
1075,2011,Canada,25-29,"$40,000 - $60,000",True,True,True,True,False,False,True,False,False,False,False,
1076,2011,United States of America,20-24,"$60,000 - $80,000",False,True,True,True,True,False,True,False,False,False,True,
1077,2011,Other Europe,20-24,"$20,000 - $40,000",False,True,False,False,False,False,True,True,False,False,False,
1078,2011,Other Europe,20-24,"$20,000 - $40,000",False,True,False,False,False,False,True,True,False,False,False,
1079,2011,Australia,25-29,"$40,000 - $60,000",False,False,False,False,True,False,False,True,True,True,False,
1080,2011,France,40-50,"$60,000 - $80,000",False,True,False,False,False,False,True,True,True,True,False,
1081,2011,United States of America,20-24,"$20,000 - $40,000",True,False,False,False,True,False,False,False,False,False,False,
1082,2011,United States of America,30-34,"$40,000 - $60,000",False,True,True,True,False,False,True,False,False,False,False,
1083,2011,South America,25-29,,False,False,False,False,False,False,False,False,False,False,False,
1084,2011,Australasia,20-24,,False,True,True,False,False,False,True,True,False,False,False,
1085,2011,United States of America,30-34,"$60,000 - $80,000",False,False,False,False,True,False,False,False,True,False,False,
1086,2011,United States of America,25-29,"$80,000 - $100,000",False,True,True,True,False,False,True,False,False,False,False,bash
1087,2011,Canada,30-34,"$80,000 - $100,000",False,False,False,False,True,False,False,False,True,False,False,
1088,2011,United States of America,20-24,"$60,000 - $80,000",False,False,False,False,False,False,False,True,False,False,False,
1089,2011,Germany,20-24,"<$20,000",False,False,False,True,True,False,False,False,True,False,False,Scala
1090,2011,Other Europe,30-34,"<$20,000",False,False,False,False,False,False,True,True,False,False,False,"vb.net, Object Pascal"
1091,2011,United States of America,25-29,">$140,000",True,False,False,True,True,False,True,True,True,True,False,Bash
1092,2011,United States of America,25-29,"$20,000 - $40,000",False,True,True,True,False,False,True,False,False,True,False,Bash
1093,2011,Other Europe,30-34,"$80,000 - $100,000",False,True,True,False,True,False,True,True,False,False,False,
1094,2011,United States of America,40-50,">$140,000",False,True,True,False,False,False,True,True,True,True,False,Delphi
1095,2011,Russia,30-34,"<$20,000",False,False,True,False,False,False,True,True,False,False,True,
1096,2011,Canada,20-24,Student / Unemployed,False,True,True,True,True,False,False,False,True,False,False,X86 Assembly
1097,2011,Other Europe,20-24,Student / Unemployed,True,True,True,True,False,False,True,True,True,True,False,Object Pascal
1098,2011,Canada,30-34,"<$20,000",True,True,False,True,False,False,True,True,False,False,False,
1099,2011,United States of America,30-34,"$80,000 - $100,000",False,True,True,True,False,False,True,True,False,False,False,
